-1.2207,-1.4099,0.58033,-0.51436,1.0724
1.2364,0.0030733,1.46,-1.0522,-0.27183
0.0078013,1.4161,1.3062,-0.47165,-0.88401
-1.2207,-1.4099,-1.3495,-1.3952,-0.44469
0.0078013,-0.70343,0.13295,-0.47966,0.72209
0.0078013,0.70957,-0.052798,1.6286,-1.2042
1.2364,-0.70343,-0.028239,0.36601,0.033675
1.2364,-1.4099,0.72806,1.53,-0.56283
1.2364,-0.70343,1.2159,0.1825,-1.1186
-1.2207,-1.4099,1.3475,-1.4112,-0.24977
1.2364,0.0030733,-0.045121,-0.76334,-0.003752
0.0078013,0.70957,0.96858,1.198,-0.8924
-1.2207,-0.70343,-0.94972,-1.0655,0.90678
0.0078013,-0.70343,1.5841,-1.249,1.5807
1.2364,0.70957,-1.3449,0.62176,1.0735
0.0078013,0.0030733,1.0101,-1.2071,0.40944
-1.2207,-0.70343,1.4575,0.051551,-0.80694
0.0078013,1.4161,-0.016793,0.9808,-1.2072
-1.2207,1.4161,0.29955,1.4187,1.423
1.2364,-1.4099,0.89488,-0.64209,0.94349
1.2364,0.0030733,-0.96542,1.0119,1.1972
1.2364,0.70957,-0.22567,1.0756,0.5185
-1.2207,-1.4099,-1.4069,-0.78482,-1.0993
-1.2207,-0.70343,0.36214,-0.38313,-0.72935
0.0078013,0.0030733,-1.3689,-0.92168,1.4689
-1.2207,-1.4099,0.064399,-0.70385,0.88475
0.0078013,0.0030733,0.80286,0.86106,-0.52051
0.0078013,-1.4099,-1.733,0.87089,-0.8056
0.0078013,-0.70343,0.29105,0.9224,-1.5008
1.2364,-1.4099,-0.68457,-0.44055,-1.5242
-1.2207,0.0030733,-0.50792,0.05433,-0.47405
-1.2207,0.70957,-0.60956,-0.97047,1.3711
0.0078013,1.4161,0.40582,0.76926,1.4263
-1.2207,-1.4099,-1.0182,-0.92636,1.6296
1.2364,1.4161,1.6327,0.24128,1.4264
0.0078013,-1.4099,0.17151,0.021476,-0.49973
-1.2207,0.0030733,-1.1227,-1.6848,-1.2074
1.2364,1.4161,-0.3233,1.6513,-0.065211
0.0078013,0.70957,-1.4366,-0.48483,-1.0906
-1.2207,0.70957,1.5335,-0.43091,-0.52609
0.0078013,-1.4099,-0.49262,0.42334,1.6918
-1.2207,-1.4099,-0.48899,0.76442,-1.1399
0.0078013,0.0030733,0.68975,-0.41083,1.6927
-1.2207,0.70957,0.74336,-0.96022,-1.2952
0.0078013,-1.4099,-0.58844,-1.6807,0.46843
-1.2207,0.0030733,0.15125,-0.1735,-0.24116
1.2364,0.0030733,1.5225,-1.3564,-1.3104
0.0078013,-0.70343,1.1841,0.5891,-0.069164
-1.2207,1.4161,0.42044,-1.2506,0.46588
0.0078013,0.70957,-0.2221,-0.23331,-0.64902
1.2364,1.4161,-0.16327,0.44379,1.004
0.0078013,0.0030733,1.2702,-0.85104,0.49469
1.2364,-1.4099,0.56565,-0.034115,0.57754
0.0078013,1.4161,0.010872,0.61883,0.57513
0.0078013,-0.70343,1.6979,1.4802,-1.0194
1.2364,-0.70343,0.97232,-0.069237,-1.2017
0.0078013,-1.4099,1.3232,0.23448,-0.85137
1.2364,0.0030733,-1.4422,0.10696,1.6998
-1.2207,-1.4099,-0.10538,0.285,-0.47235
-1.2207,1.4161,0.96238,0.36572,0.73996
0.0078013,-0.70343,0.55628,-1.5337,1.5641
0.0078013,0.0030733,0.17123,1.6409,1.341
0.0078013,-0.70343,1.4689,-0.14987,-0.84155
1.2364,-1.4099,0.29701,-0.51027,0.81015
0.0078013,-0.70343,-0.90267,-0.76297,-1.5388
-1.2207,0.0030733,-0.30372,-0.86962,0.45759
0.0078013,-0.70343,1.0242,-0.96375,0.53726
1.2364,-1.4099,-1.2652,0.1174,0.034541
0.0078013,1.4161,0.73025,0.39349,-0.60704
-1.2207,-0.70343,-0.55973,0.3073,-0.80102
-1.2207,1.4161,1.2609,0.79881,-1.0954
1.2364,1.4161,1.0693,0.92833,-0.88502
1.2364,0.70957,0.94777,0.29515,-0.54621
1.2364,0.0030733,-1.0946,0.54181,0.3839
0.0078013,0.70957,0.60881,0.47662,0.74553
1.2364,1.4161,1.7141,-1.0087,1.4446
-1.2207,0.0030733,1.4405,0.79545,0.084243
0.0078013,-0.70343,0.42713,-0.46726,1.6575
-1.2207,-1.4099,-1.3583,0.28295,-1.3405
1.2364,-1.4099,1.3771,-0.85792,-1.4193
-1.2207,-0.70343,1.2645,-0.14605,1.5592
1.2364,-1.4099,1.3307,1.273,-1.1056
1.2364,0.0030733,-1.6567,-1.1589,-1.3243
0.0078013,-0.70343,0.24372,-0.19922,1.0257
1.2364,-0.70343,1.3965,0.50823,1.0435
1.2364,0.0030733,1.3752,0.18531,-1.4297
-1.2207,0.0030733,0.30973,0.8323,-0.89591
0.0078013,-0.70343,-0.1729,-1.3885,-1.1894
-1.2207,1.4161,-1.1381,-1.7208,0.91844
-1.2207,1.4161,-0.68662,1.7131,1.3478
1.2364,1.4161,0.95175,0.61264,1.363
0.0078013,0.0030733,-0.22531,-1.5264,-1.6556
0.0078013,-0.70343,-0.28303,-1.3236,1.3915
-1.2207,0.70957,0.71697,1.3997,-0.017707
0.0078013,-1.4099,1.5702,-0.0067367,-0.32851
1.2364,0.0030733,-1.0147,-0.73692,-0.7874
1.2364,1.4161,1.1513,-1.5844,-0.99424
-1.2207,-0.70343,-0.43097,-0.52677,1.1606
-1.2207,0.70957,-1.0683,0.9399,1.6473
-1.2207,-0.70343,-0.49366,1.0959,0.18087
-1.2207,-1.4099,1.6757,-1.2167,-0.13923
1.2364,0.0030733,0.054952,-0.15605,0.38006
-1.2207,-0.70343,1.1106,-0.4624,0.44294
-1.2207,-1.4099,-0.69868,-1.0523,-0.70988
-1.2207,0.70957,1.2481,0.73466,0.60564
0.0078013,1.4161,-0.73378,0.23865,-1.2785
-1.2207,-0.70343,-1.1593,1.3369,-0.78489
1.2364,-0.70343,-1.1997,-1.6393,0.13315
-1.2207,1.4161,-1.5069,-1.1752,-1.5692
1.2364,0.70957,-0.44375,-1.3438,1.246
0.0078013,0.0030733,-0.4566,-0.91491,-1.0252
0.0078013,-1.4099,-0.23695,0.88031,-1.276
1.2364,-0.70343,0.21891,-0.42994,-0.51252
1.2364,0.70957,0.8584,1.1517,-0.10383
-1.2207,-1.4099,-0.25478,-0.4162,1.0718
-1.2207,-1.4099,-0.84654,-1.214,-0.86397
1.2364,-1.4099,-1.4345,1.203,-0.43461
-1.2207,0.0030733,0.65626,-0.39867,1.6596
1.2364,0.0030733,0.35334,0.90539,-0.66181
-1.2207,-1.4099,0.43837,1.272,-1.5884
1.2364,1.4161,-0.72868,-0.077255,0.83654
1.2364,1.4161,-0.55423,1.5038,-0.34385
1.2364,0.70957,-0.15864,1.029,0.71172
0.0078013,-0.70343,1.6091,1.6692,0.35114
0.0078013,-1.4099,0.019259,-1.6931,-0.50236
1.2364,1.4161,1.5788,-0.25318,-0.12358
-1.2207,1.4161,0.21329,1.095,1.5479
1.2364,-1.4099,-0.092688,1.7018,0.64116
1.2364,-1.4099,-0.45587,-0.287,0.70095
1.2364,0.0030733,-0.82516,1.1187,0.28608
-1.2207,-0.70343,-0.36394,0.0051177,-1.4361
1.2364,-1.4099,-1.1787,-1.5664,-1.577
-1.2207,-1.4099,-1.6874,1.6126,-0.41129
1.2364,1.4161,-0.67342,1.4522,1.2009
-1.2207,-0.70343,-1.3931,1.6576,0.77093
0.0078013,0.70957,1.0817,0.77258,1.2173
1.2364,-0.70343,-0.17309,1.1437,0.8297
1.2364,0.0030733,-0.76151,-0.87393,-0.48272
0.0078013,1.4161,-0.1416,0.96735,0.81698
0.0078013,0.0030733,1.3516,0.77363,0.24051
-1.2207,0.0030733,-0.24093,0.88732,-0.7133
1.2364,1.4161,-0.93342,0.051195,-0.36304
1.2364,-1.4099,1.0119,1.1671,1.3805
1.2364,-1.4099,-1.3227,-1.0992,0.3426
-1.2207,-0.70343,-1.5264,-0.98572,1.5101
-1.2207,-1.4099,-0.82064,1.4749,-0.62477
-1.2207,-1.4099,-0.35255,0.84009,1.0621
-1.2207,0.70957,-1.2292,-0.19501,-1.1262
0.0078013,0.0030733,1.6822,-0.80259,-0.74263
-1.2207,0.70957,0.77063,-0.72164,0.16718
-1.2207,-0.70343,0.026726,0.10642,1.2759
-1.2207,0.0030733,1.2106,0.47194,-1.3843
-1.2207,-0.70343,0.019167,-1.2366,-1.5537
1.2364,0.70957,-0.94608,-1.6582,1.481
-1.2207,-0.70343,-0.16023,0.7689,0.36707
1.2364,0.70957,1.0836,1.4365,1.312
-1.2207,0.70957,1.2344,-1.295,1.1966
-1.2207,0.0030733,-1.1697,1.4571,-0.61077
-1.2207,-1.4099,-1.0466,0.97191,1.4744
0.0078013,1.4161,-0.88171,1.6788,0.65902
-1.2207,1.4161,0.62245,1.6474,1.1813
-1.2207,1.4161,0.25602,0.72806,0.25379
0.0078013,0.70957,0.20156,-0.21446,0.20047
0.0078013,0.70957,1.1725,1.0705,-0.59819
0.0078013,0.70957,-0.44031,0.058864,0.16324
-1.2207,-1.4099,0.23951,-0.89515,-1.299
-1.2207,-0.70343,1.4814,-1.5064,-0.47362
1.2364,1.4161,-0.72996,-1.2959,-1.2742
0.0078013,-1.4099,1.357,-0.78899,-0.55658
-1.2207,0.70957,-0.28312,-1.2971,1.1014
0.0078013,-1.4099,-1.3082,0.15015,-1.5699
0.0078013,0.70957,-0.97296,-0.18966,0.25789
-1.2207,1.4161,-1.3328,1.6071,-0.54526
-1.2207,-0.70343,-0.65109,0.71137,-0.90172
-1.2207,1.4161,0.97518,1.2601,-0.55906
0.0078013,-1.4099,1.6104,-0.019326,1.1958
0.0078013,0.0030733,0.67352,-0.84795,-1.1652
-1.2207,0.0030733,-1.5306,-1.2733,0.57898
1.2364,1.4161,1.4714,0.36191,-1.2576
-1.2207,-0.70343,0.44512,-1.634,-1.2681
1.2364,-0.70343,-0.32284,-0.86167,0.64708
-1.2207,-0.70343,1.613,-0.45039,0.90823
0.0078013,-1.4099,-0.51316,1.729,-0.0076192
-1.2207,0.0030733,1.6495,-0.9302,-1.3284
-1.2207,-1.4099,0.79653,-1.5349,0.1146
0.0078013,-0.70343,-0.89949,-1.6145,1.6239
1.2364,1.4161,0.74067,-0.49759,0.23511
0.0078013,-1.4099,-0.85757,0.08434,-0.35059
-1.2207,-1.4099,0.90742,0.80087,-0.76234
0.0078013,-1.4099,-1.5454,0.28155,1.4477
1.2364,-0.70343,-1.1753,0.60648,0.27956
-1.2207,0.0030733,-1.3565,-1.1776,-0.43616
-1.2207,-1.4099,1.5617,-0.27652,0.4228
1.2364,0.70957,1.0235,-0.81506,-0.53913
0.0078013,-0.70343,-1.3636,1.379,-1.4811
1.2364,1.4161,0.26103,0.9926,1.729
1.2364,1.4161,0.055293,1.0685,-0.058464
0.0078013,-1.4099,-1.3579,-0.070284,-0.50826
1.2364,0.0030733,-0.30656,0.45703,0.86381
0.0078013,-1.4099,-0.1526,1.6772,1.0906
0.0078013,1.4161,-1.2864,0.36424,-1.2946
-1.2207,-0.70343,-1.2206,0.86416,0.32422
-1.2207,-1.4099,-0.50654,-0.17134,0.9301
1.2364,1.4161,0.91428,0.8857,-0.92293
0.0078013,0.70957,0.44937,-1.5434,0.37259
0.0078013,-0.70343,-1.3635,0.089456,-1.1671
-1.2207,-0.70343,1.5026,1.366,0.18701
0.0078013,1.4161,0.51806,-0.59799,1.3505
0.0078013,-1.4099,0.64334,-0.70579,1.48
1.2364,-1.4099,1.1008,-0.66619,-1.3965
-1.2207,-0.70343,1.5221,1.0818,1.5642
0.0078013,-0.70343,-0.49702,1.2971,-1.6145
0.0078013,-1.4099,-1.6972,0.32698,0.25585
0.0078013,0.0030733,0.61927,0.88174,0.1714
0.0078013,-1.4099,0.92448,0.96893,0.16402
0.0078013,0.0030733,1.5494,0.91125,0.19996
-1.2207,0.0030733,-0.19302,-1.3974,0.73977
0.0078013,0.0030733,0.78738,-1.6992,-0.57799
-1.2207,0.0030733,0.83646,0.41729,1.2246
1.2364,-0.70343,-1.3719,-1.5512,-0.011031
0.0078013,-0.70343,1.3154,1.6471,-0.33769
-1.2207,0.0030733,1.6896,0.80398,0.56925
0.0078013,1.4161,0.45947,1.3041,1.0004
0.0078013,1.4161,0.43346,1.2532,0.36583
-1.2207,0.70957,0.53585,-0.097018,-0.83671
0.0078013,-1.4099,-1.2944,1.1294,-0.37695
0.0078013,0.70957,0.33267,1.414,0.82447
1.2364,-1.4099,1.0849,-1.3722,0.69826
1.2364,-1.4099,-1.0418,-1.263,-0.099372
-1.2207,0.70957,0.028755,0.60414,1.3782
1.2364,-0.70343,0.47692,0.96669,-0.81748
1.2364,0.70957,0.065715,0.87062,-0.51311
0.0078013,-1.4099,0.93449,-1.4485,-1.4796
-1.2207,0.0030733,-1.616,0.35544,-1.6106
0.0078013,-1.4099,-0.041434,1.2661,1.305
0.0078013,-0.70343,-1.5766,1.0992,0.97185
-1.2207,0.0030733,-1.2433,-1.7085,-1.0854
0.0078013,1.4161,-1.2032,-0.091909,1.3027
-1.2207,0.0030733,-0.37496,-0.99535,0.97036
0.0078013,1.4161,0.77936,-0.123,0.47788
0.0078013,0.0030733,0.12868,-0.45793,-0.73753
1.2364,0.70957,1.6189,0.77876,1.3848
-1.2207,0.0030733,-1.6752,0.97771,0.038359
0.0078013,0.0030733,-1.3229,0.015825,-0.22182
0.0078013,-1.4099,0.71973,-1.369,1.2934
0.0078013,0.70957,0.041848,-0.1243,-0.022119
0.0078013,0.70957,-1.0756,-0.70153,-0.74024
0.0078013,-1.4099,-0.35773,1.0946,0.61344
1.2364,-0.70343,1.0818,-0.32346,-1.2229
-1.2207,-1.4099,-0.88741,-0.86247,1.0294
0.0078013,-1.4099,0.56752,-0.70859,1.1075
-1.2207,1.4161,0.52928,0.36814,1.2813
1.2364,0.0030733,-0.10716,0.52013,-1.601
-1.2207,0.70957,0.34924,0.15313,-0.82198
-1.2207,0.70957,-0.33636,1.0108,1.1229
1.2364,-0.70343,1.4213,0.70276,-1.4688
0.0078013,-0.70343,-1.0809,0.55387,-0.92189
-1.2207,-0.70343,0.80386,-0.84646,-1.227
-1.2207,0.0030733,0.1434,-0.79142,-1.6855
1.2364,-0.70343,0.23672,0.14522,1.4162
1.2364,1.4161,-0.79542,-0.075984,-1.0247
-1.2207,0.70957,1.6334,0.71502,-1.0158
-1.2207,0.70957,-0.49416,0.73326,-1.7295
0.0078013,1.4161,1.1431,0.13746,-0.42996
-1.2207,0.70957,-0.21183,-0.072382,-1.1672
0.0078013,1.4161,1.1125,0.24978,0.18357
-1.2207,0.70957,1.6266,0.91023,-1.354
-1.2207,0.70957,-1.0043,-0.23512,0.3892
1.2364,1.4161,1.4514,0.71254,-1.1507
-1.2207,1.4161,0.18974,0.4157,1.3994
0.0078013,1.4161,-0.62654,1.5411,0.014012
1.2364,-1.4099,0.79113,-0.2562,0.55415
0.0078013,-0.70343,0.033464,-1.5181,0.59367
0.0078013,-1.4099,1.3692,-0.044625,1.3679
1.2364,0.0030733,-1.1555,0.17373,-0.36495
1.2364,0.0030733,-1.2536,-0.46111,-1.0517
1.2364,0.70957,-1.4674,1.4836,-1.0498
0.0078013,0.70957,1.7294,-0.027154,0.13928
1.2364,-1.4099,1.3505,1.5489,-0.85084
0.0078013,0.0030733,1.2742,1.4305,1.2445
1.2364,0.70957,0.86911,1.1272,1.0337
1.2364,-1.4099,-1.1169,0.59144,1.3729
-1.2207,-0.70343,0.64289,1.2712,-0.14657
0.0078013,0.70957,0.65683,0.57794,0.73797
0.0078013,-1.4099,-0.12474,1.2942,0.80105
1.2364,-1.4099,-1.2802,-1.7295,0.067611
0.0078013,-0.70343,0.44544,-0.48031,0.66818
-1.2207,0.70957,0.9475,-1.4026,-1.4935
0.0078013,1.4161,-0.97038,1.5316,-1.3422
1.2364,-1.4099,-0.60158,0.46512,1.4535
-1.2207,-1.4099,-0.31817,1.2476,-1.6577
-1.2207,0.0030733,-0.86521,-0.74979,-0.055841
-1.2207,-1.4099,-1.1098,-0.014293,-0.33803
1.2364,0.0030733,1.1973,-1.4283,0.54648
0.0078013,0.0030733,-0.25793,0.75979,1.1905
1.2364,-0.70343,-0.94511,-1.1516,-0.34659
-1.2207,-0.70343,1.2099,-1.3573,0.17662
1.2364,0.70957,1.6953,-0.68408,-0.96061
1.2364,-1.4099,0.40264,1.6019,-1.5708
-1.2207,-0.70343,0.15819,-1.6449,-0.16587
-1.2207,-0.70343,-0.84756,-0.41503,-0.048044
-1.2207,0.70957,-1.2828,1.6682,-0.10661
-1.2207,-0.70343,-1.4572,0.973,0.010095
-1.2207,-1.4099,-0.46262,1.7179,-1.0997
0.0078013,0.0030733,-0.97593,0.69769,0.56323
0.0078013,0.0030733,0.28711,-0.53968,-1.1505
0.0078013,-0.70343,1.1098,1.5959,-1.7309
1.2364,-0.70343,-0.81718,-1.0383,-0.82112
-1.2207,-1.4099,-0.45629,-0.78423,-0.92384
1.2364,-1.4099,-1.6079,0.029003,0.014046
-1.2207,-1.4099,-1.7202,0.41799,-0.23866
1.2364,-0.70343,-0.51183,-0.16262,1.4303
0.0078013,-0.70343,-0.68073,-0.58711,0.8678
0.0078013,-0.70343,1.3344,-0.18991,-0.30077
-1.2207,1.4161,-0.58792,-0.50916,1.1953
-1.2207,-0.70343,-1.0839,0.64783,-1.4235
0.0078013,0.0030733,0.32104,-1.1602,1.1795
1.2364,0.0030733,-0.80265,-0.034443,-1.4292
1.2364,0.70957,-1.4338,1.5286,1.391
1.2364,-0.70343,-0.9589,0.60404,-1.1173
1.2364,1.4161,1.1003,-0.45166,0.90919
-1.2207,0.70957,0.53274,1.7085,-1.5917
0.0078013,0.70957,1.7135,1.6944,1.5359
0.0078013,-1.4099,0.23236,-0.6531,-1.5915
0.0078013,0.0030733,0.80993,0.61428,0.19837
0.0078013,-0.70343,1.442,0.59867,-0.20774
-1.2207,-1.4099,0.2404,-0.39443,-0.8873
-1.2207,0.70957,1.6466,-1.1228,0.012494
1.2364,0.0030733,0.25161,-0.18702,-0.19711
0.0078013,0.70957,-0.07734,1.3702,-0.5059
0.0078013,1.4161,0.40688,-1.3758,-0.11367
-1.2207,0.70957,-1.7102,0.73042,0.88889
1.2364,0.0030733,-0.92602,0.30861,-0.8053
-1.2207,-0.70343,-1.3506,0.028711,-1.5469
0.0078013,-0.70343,-0.49756,-0.58408,-0.4616
-1.2207,1.4161,-0.21186,0.66929,0.12116
-1.2207,0.0030733,0.35319,-0.070875,1.1253
0.0078013,-1.4099,0.94268,1.6076,-1.6053
-1.2207,0.70957,-0.92041,0.092706,-0.051279
-1.2207,1.4161,-0.52918,1.6421,1.0645
0.0078013,-0.70343,1.2453,1.2593,1.0785
-1.2207,-0.70343,0.51194,-0.16856,1.5379
-1.2207,-0.70343,-0.49641,-0.45542,-1.0339
-1.2207,0.0030733,-0.90809,0.068107,0.64314
-1.2207,-0.70343,0.94085,1.3724,-0.71783
0.0078013,0.70957,1.5494,-0.29779,-0.75432
-1.2207,-1.4099,-1.2679,0.41959,-1.0398
0.0078013,-1.4099,-0.32263,0.43846,-1.2705
-1.2207,0.70957,0.040406,1.452,0.5889
0.0078013,-0.70343,-1.4811,-1.569,-1.0421
0.0078013,0.70957,-0.1263,0.8859,-0.27633
0.0078013,1.4161,0.70089,1.1966,-1.2753
1.2364,0.70957,0.3086,-0.28524,0.3494
0.0078013,-0.70343,-1.1349,-1.3052,-0.44192
-1.2207,-0.70343,0.7256,-0.88207,0.53002
-1.2207,-1.4099,0.94535,-0.23076,0.21958
-1.2207,0.0030733,0.61801,1.2392,-1.4928
1.2364,-1.4099,-0.49182,-0.26342,-1.0208
-1.2207,-1.4099,-0.97793,0.57664,-0.1944
-1.2207,0.0030733,-1.4484,1.0326,0.23087
0.0078013,0.0030733,0.96656,1.596,1.4636
-1.2207,-1.4099,0.52529,1.5079,1.5695
0.0078013,0.70957,-0.86853,0.79902,-0.064178
1.2364,-0.70343,-1.0343,-0.29697,-0.90263
0.0078013,1.4161,1.1299,0.19234,-0.31592
0.0078013,1.4161,0.38295,-1.4182,-1.4905
1.2364,1.4161,-0.93117,-0.61035,0.7591
1.2364,1.4161,1.1522,-0.25275,0.35761
-1.2207,1.4161,1.6503,-0.92534,-0.3548
1.2364,0.70957,1.6139,0.38511,0.72332
1.2364,-0.70343,0.37995,0.94469,0.37956
1.2364,0.0030733,-0.47444,-1.4448,-0.46635
0.0078013,0.70957,0.25055,-1.0963,-0.0474
-1.2207,0.70957,1.5365,-1.6088,1.5926
1.2364,-0.70343,1.0017,-0.12492,-0.32529
1.2364,-0.70343,-0.96434,1.6576,-0.51478
0.0078013,-0.70343,0.27391,-0.67198,-0.041561
1.2364,-1.4099,-0.42163,-0.71108,0.23036
0.0078013,-1.4099,-0.61211,0.36589,1.2971
-1.2207,0.70957,1.373,-0.93115,-1.3836
-1.2207,0.70957,-0.31497,-1.2113,-1.727
0.0078013,-0.70343,-1.2583,1.4601,-0.25559
-1.2207,-0.70343,-0.69572,-0.0027755,-1.7033
0.0078013,-1.4099,1.1506,-0.18823,-1.1317
0.0078013,0.70957,0.71177,0.52311,-1.1869
-1.2207,0.70957,-0.42578,-0.69037,-1.6434
-1.2207,1.4161,1.2551,1.3089,0.012524
1.2364,1.4161,-0.082897,-0.52434,0.1919
0.0078013,0.0030733,-0.91224,1.3914,1.6503
1.2364,-0.70343,-0.32321,0.093442,-0.71681
0.0078013,0.70957,-1.1756,-1.2119,-0.32274
1.2364,0.70957,0.12453,0.36548,0.89107
-1.2207,0.70957,0.45919,-1.5199,0.48664
-1.2207,-0.70343,-1.6289,-0.66509,0.026581
1.2364,0.70957,-0.79684,-1.7086,-0.30384
1.2364,0.0030733,-1.4041,-1.169,0.50133
0.0078013,0.0030733,0.48754,0.32948,-0.63278
-1.2207,0.0030733,-0.61507,1.2728,-0.1601
0.0078013,-0.70343,-0.13254,1.4506,-0.495
0.0078013,1.4161,-0.26022,-1.1558,-1.21
-1.2207,-0.70343,1.4218,1.5338,-1.485
-1.2207,0.70957,-0.62624,-0.24925,-1.0073
1.2364,0.0030733,1.6351,-0.53363,-1.7014
0.0078013,1.4161,-1.6101,-1.2004,-0.22375
1.2364,0.70957,-1.596,0.96689,-1.654
-1.2207,-0.70343,0.86893,1.4495,0.94763
-1.2207,0.70957,0.78903,1.1712,-0.51879
0.0078013,0.70957,0.57451,-1.5524,1.2786
1.2364,-1.4099,0.4083,-0.68037,0.48552
1.2364,-1.4099,-1.3127,-0.99231,-0.58481
1.2364,-1.4099,1.231,-1.0462,-1.3557
1.2364,0.70957,0.28972,-0.83523,0.56189
-1.2207,0.70957,-0.8259,-0.51381,-1.5247
1.2364,-1.4099,0.18845,1.2692,0.83841
-1.2207,0.70957,0.024695,-1.3043,0.93149
-1.2207,-0.70343,0.22983,-0.20649,0.34313
-1.2207,-0.70343,1.1722,-1.4763,1.0849
-1.2207,1.4161,-0.32294,0.92213,1.6335
1.2364,1.4161,1.3004,-1.0703,1.1781
-1.2207,1.4161,-1.3987,-1.6574,0.75424
0.0078013,0.70957,1.0947,1.1872,-0.21267
-1.2207,0.0030733,1.2069,-1.1481,-1.451
0.0078013,0.0030733,0.73386,-1.7073,-0.039278
0.0078013,0.0030733,-1.338,-0.54554,0.66097
1.2364,-1.4099,0.17582,0.37716,0.86127
1.2364,1.4161,-0.37768,-1.5917,-0.90495
0.0078013,0.0030733,-1.4774,1.3499,-0.17658
0.0078013,1.4161,-1.1218,-0.30621,0.45353
1.2364,0.70957,-0.77243,0.05763,-0.23126
-1.2207,-1.4099,0.81259,-1.0879,0.16191
-1.2207,-0.70343,0.57642,0.61341,-0.09594
0.0078013,0.0030733,-1.6387,-0.51256,1.5459
1.2364,0.0030733,1.4826,-0.96109,-0.56772
0.0078013,1.4161,-1.7124,-0.12308,0.54709
-1.2207,-1.4099,1.0825,1.1905,0.71709
0.0078013,0.0030733,0.80729,-1.2953,0.88042
-1.2207,0.70957,0.75774,-0.17351,-0.95374
-1.2207,0.70957,0.0067367,0.68785,-1.4227
1.2364,-0.70343,-1.143,0.92289,-0.60226
1.2364,-0.70343,0.27888,-1.3982,0.40777
0.0078013,-0.70343,1.7238,-0.99456,0.94595
0.0078013,1.4161,-1.707,-1.1986,-1.3471
-1.2207,-1.4099,1.3872,1.1568,0.77377
-1.2207,-0.70343,-0.20898,-0.20618,-0.46799
1.2364,1.4161,-0.81715,0.75435,0.011274
0.0078013,-1.4099,-0.70347,-1.0358,-1.0316
1.2364,-0.70343,1.1286,1.1459,0.67636
-1.2207,0.70957,-1.539,-1.1687,-0.28708
1.2364,-0.70343,-1.2825,-0.77684,-1.3777
0.0078013,1.4161,-1.476,0.55599,1.7123
0.0078013,0.70957,-1.4563,-1.2911,1.0851
1.2364,-1.4099,0.20485,-0.6262,-1.6133
-1.2207,0.70957,-0.28456,-0.87152,1.5936
0.0078013,1.4161,1.0975,-0.88646,0.2015
-1.2207,-0.70343,1.0441,-1.1041,1.2866
-1.2207,0.70957,0.30653,-0.51677,1.1245
0.0078013,0.0030733,0.025708,-0.065204,-0.91737
-1.2207,1.4161,1.24,-1.2875,0.71428
0.0078013,1.4161,0.71625,1.016,0.42461
-1.2207,1.4161,-1.2207,0.43015,1.4263
